id,name,town,county,lat,long,description,website,category,sensitivity
115,Dunster Castle and Watermill,Minehead,Somerset,51.186187,-3.438736,An ancient castle and comfortable country home with dramatic vistas and subtropical gardens,https://www.nationaltrust.org.uk/visit/somerset/dunster-castle-and-watermill,Castles,4
52,Brimham Rocks,Harrogate,North Yorkshire,54.081699,-1.67613,Explore dramatic moorland rock formations,https://www.nationaltrust.org.uk/visit/yorkshire/brimham-rocks,Moors/Hills,4
134,Fountains Abbey and Studley Royal Water Garden,Ripon,North Yorkshire,54.1096,-1.58033,Ancient abbey ruins and an awe-inspiring water garden at this World Heritage Site,https://www.nationaltrust.org.uk/visit/yorkshire/fountains-abbey-and-studley-royal-water-garden,Archaeological sites/ruins,5
51,"Bridestones, Crosscliff and Blakey Topping",Pickering,North Yorkshire,54.302502,-0.66015,A moorland nature reserve with unusual and unique rock formations,https://www.nationaltrust.org.uk/visit/yorkshire/bridestones-crosscliff-and-blakey-topping,Moors/Hills,4
6241,Selworthy,,Somerset,51.210558,-3.547135,"A timeless rural landscape of thatched cottages, nestled in the vale of the Holnicote Estate.",https://www.nationaltrust.org.uk/visit/somerset/selworthy,Historic houses/mansions,3
278,Rievaulx Terrace,Helmsley,North Yorkshire,54.253899,-1.11556,"One of Yorkshire's finest 18th-century landscape gardens, containing two temples",https://www.nationaltrust.org.uk/visit/yorkshire/rievaulx-terrace,Historic houses/mansions,3
49,Branscombe,Seaton,Devon,50.6922,-3.13646,"Tucked away in a valley that runs down to a beach on the famous Jurassic Coast, there is a timeless magic about this old village",https://www.nationaltrust.org.uk/visit/devon/branscombe,Coastline,5
3,Aberdulais,Neath,Neath Port Talbot,51.680698,-3.77791,"An Industrial Revolution, powered by water since 1584! | Yn Chwyldroad Diwydiannol, wedi'i bweru gan ddŵr ers 1584!",https://www.nationaltrust.org.uk/visit/wales/aberdulais,Castles,4
6239,Bossington,,Somerset,51.22117,-3.582119,"A peaceful coastal hamlet on the edge of the Holnicote Estate, with distinctive thatched cottages.",https://www.nationaltrust.org.uk/visit/somerset/bossington,Historic houses/mansions,3
283,Rufford Old Hall,near Ormskirk,Lancashire,53.63775,-2.81365,"A fine Tudor house and colourful garden, home to five centuries of Lancashire and Hesketh family history",https://www.nationaltrust.org.uk/visit/liverpool-lancashire/rufford-old-hall,Historic houses/mansions,3
900025,Hafod Estate,Ystrad Meurig,Ceredigion,52.347167,-3.809934,One of the finest examples of a Picturesque landscape in Europe  |  Un o’r enghreifftiau gorau o dirwedd pictiwresg yn Ewrop,https://www.nationaltrust.org.uk/visit/wales/hafod-estate,Historic houses/mansions,3
6242,Webber's Post,,Somerset,51.18288,-3.571351,"A fine lookout on the Holnicote Estate with views over Horner Wood and the wild expanse of moorland stretching up to Dunkery Beacon, the highest point on Exmoor.",https://www.nationaltrust.org.uk/visit/somerset/webbers-post,Historic houses/mansions,3
6240,Horner Wood,,Somerset,51.184803,-3.585608,"One of the largest and most beautiful ancient oak woods in Britain, a National Nature Reserve nestled on the Holnicote Estate.",https://www.nationaltrust.org.uk/visit/somerset/horner-wood,Historic houses/mansions,3
6091,Sidmouth countryside,Sidmouth,Devon,50.693485,-3.2076165,Gentle countryside walks and coastal hikes,https://www.nationaltrust.org.uk/visit/devon/sidmouth-countryside,Coastline,5
384,Yorkshire Coast,near Ravenscar,North Yorkshire,54.400398,-0.48725,A stunning coastline with two National Trust cafes and visitor centres at Robin Hood's Bay and Ravenscar.,https://www.nationaltrust.org.uk/visit/yorkshire/yorkshire-coast,Coastline,5
192,Knightshayes,Tiverton,Devon,50.920777,-3.485064,"A great post-war garden,19th-century parkland and grand Gothic Revival architecture by Victorian visionary William Burges.",https://www.nationaltrust.org.uk/visit/devon/knightshayes,Parks and open spaces,3
108,Dolaucothi,Llanwrda,Carmarthenshire,52.0443,-3.94824,Pull on your boots and discover the UK’s only known Roman Gold Mine | Ewch i wisgo eich bŵts a darganfod unig Fwynglawdd Aur Rhufeinig hysbys y DU.,https://www.nationaltrust.org.uk/visit/wales/dolaucothi,Industrial buildings,3
135,Formby,Formby,Liverpool,53.563,-3.09217,A coastal nature haven for wildlife and people ,https://www.nationaltrust.org.uk/visit/liverpool-lancashire/formby,Coastline,5
90009,Lorna Doone Valley,Lynton,Devon,51.216183,-3.728033,Mystical valley and peaceful walks in countryside made famous by RD Blackmore,https://www.nationaltrust.org.uk/visit/devon/lorna-doone-valley,Historic houses/mansions,3
6220,Ashclyst Forest,Exeter,Devon,50.7875671,-3.421156,A magical forest on the Killerton estate and one of the largest woods in East Devon.,https://www.nationaltrust.org.uk/visit/devon/ashclyst-forest,Historic houses/mansions,3
189,Killerton,Exeter,Devon,50.792,-3.4565,A family home and a great estate. Glorious landscape garden surrounded by parkland with fine 18th-century house.,https://www.nationaltrust.org.uk/visit/devon/killerton,Historic houses/mansions,3
107,Dinefwr,Llandeilo,Carmarthenshire,51.882099,-4.01424,Historic Newton House surrounded by a National Nature Reserve and 18th century landscape Deer Park  | Mae Tŷ hanesyddol Newton wedi'i amgylchynu gan Warchodfa Natur Genedlaethol a Pharc Ceirw tirweddol o'r 18fed ganrif.,https://www.nationaltrust.org.uk/visit/wales/dinefwr,Nature reserves,5
222,Yorkshire Dales,Settle,North Yorkshire,54.104698,-2.17682,"Enjoy picturesque villages, drystone walls, flower filled hay meadows and the characteristic rolling hills of the Dales.",https://www.nationaltrust.org.uk/visit/yorkshire/yorkshire-dales,Moors/Hills,4
90005,Clyston Mill,Exeter,Devon,50.7657297,-3.4475338,A historic watermill nestled by the River Clyst on the Killerton estate,https://www.nationaltrust.org.uk/visit/devon/clyston-mill,Historic houses/mansions,3
355,Watersmeet,Lynmouth,Devon,51.2211,-3.79444,Dramatic river gorge and ancient woodland in stunning surroundings,https://www.nationaltrust.org.uk/visit/devon/watersmeet,Forests/Woodlands,5
6012,Ysbyty Ifan,Betws y Coed,Conwy,53.023045,-3.726415,"An agricultural estate, rich in wildlife and history | Stad amaethyddol, llawn bywyd gwyllt a hanes",https://www.nationaltrust.org.uk/visit/wales/ysbyty-ifan,Historic houses/mansions,3
6014,South Eryri (Snowdonia),Dolgellau,Gwynedd,52.80119,-3.88969,"Remote mountains steeped in history, deep wooded valleys and spectacular estuaries | Mynyddoedd anghysbell yn llawn hanes, dyffrynnoedd coediog dwfn ac aberoedd ysblennydd",https://www.nationaltrust.org.uk/visit/wales/south-snowdonia,Forests/Woodlands,5
235,"Mount Grace Priory, House and Gardens",Northallerton,North Yorkshire,54.380402,-1.30984,"Ruin of a 14th-century Carthusian priory, a manor house and gardens",https://www.nationaltrust.org.uk/visit/yorkshire/mount-grace-priory,Historic houses/mansions,3
45,Braithwaite Hall,Leyburn,North Yorkshire,54.2668,-1.81933,17th-century farmhouse in beautiful Coverdale,https://www.nationaltrust.org.uk/visit/yorkshire/braithwaite-hall,Farmland,3
1,A la Ronde,Exmouth,Devon,50.641718,-3.408798,"Quirky 18th-century, 16 sided house with fascinating interior decoration and collections",https://www.nationaltrust.org.uk/visit/devon/a-la-ronde,Historic houses/mansions,3
900029,Cregennan Lakes,,,52.709828,-3.988609,"With tremendous views of the Mawddach Estuary and Barmouth Bridge, this Site of Special Scientific Interest (SSSI) is a picturesque paradise for walkers. ",https://www.nationaltrust.org.uk/visit/wales/cregennan,Castles,4
341,Tŷ Mawr Wybrnant,Betws-y-Coed,Conwy,53.052502,-3.83218,Man geni’r Esgob William Morgan | Birthplace of Bishop William Morgan,https://www.nationaltrust.org.uk/visit/wales/ty-mawr-wybrnant,Shops,2
170,Heddon Valley,Barnstaple,Devon,51.215599,-3.92621,"Towering cliffs, coves and a wooded valley within Exmoor National Park",https://www.nationaltrust.org.uk/visit/devon/heddon-valley,Forests/Woodlands,5
6096,"Pennard, Pwll Du and Bishopston Valley",,Swansea,51.5669,-4.0878,"Rich in industrial heritage, caves, ancient woodland and rare species",https://www.nationaltrust.org.uk/visit/wales/pennard-pwll-du-and-bishopston-valley,Forests/Woodlands,5
6095,Penmaen and Nicholaston Burrows,,Swansea,51.5718,-4.1204,"Archaeology, lichen rich dunes and the award winning Three Cliffs Bay",https://www.nationaltrust.org.uk/visit/wales/penmaen-and-nicholaston-burrows,Pubs,2
282,Roseberry Topping,Newton-under-Roseberry,North Yorkshire,54.5056,-1.10471,Distinctive and iconic hill with fine views across North Yorkshire and Cleveland,https://www.nationaltrust.org.uk/visit/yorkshire/roseberry-topping,Moors/Hills,4
208,Llanerchaeron,near Aberaeron,Ceredigion,52.218201,-4.22546,"An elegant Georgian villa, designed by architect John Nash in 1790, complete with a walled garden, farmyard lake and wild parkland. Remarkably unaltered for over 200 years. | Fila Sioraidd, gain, wedi'i dylunio gan y pensaer, John Nash yn 1790, ynghyd â gardd furiog, llyn iard fferm a thir parc gwyllt. Yn rhyfeddol, nid yw wedi'i haddasu ers dros 200 mlynedd.",https://www.nationaltrust.org.uk/visit/wales/llanerchaeron,Kitchen gardens,3
37,Bodnant Garden,near Colwyn Bay,Conwy,53.236099,-3.79996,A world-famous garden home to National Collections and Champion Trees | Gardd fyd enwog yn gartref i Gasgliadau Cenedlaethol a Choed Campus,https://www.nationaltrust.org.uk/visit/wales/bodnant-garden,Historic houses/mansions,3
12,Arlington Court and the National Trust Carriage Museum,near Barnstaple,Devon,51.145699,-3.98588,"Intriguing Regency house and impressive collection of horse-drawn vehicles, set in a picturesque garden",https://www.nationaltrust.org.uk/visit/devon/arlington-court-and-the-national-trust-carriage-museum,Historic houses/mansions,3
250,Ormesby Hall,Middlesbrough,North Yorkshire,54.5432,-1.1829,"Home to the Pennyman family, Ormesby Hall, garden and parkland is a green oasis in the heart of industrial Middlesbrough.",https://www.nationaltrust.org.uk/visit/north-east/ormesby-hall,Historic houses/mansions,3
89,Conwy Suspension Bridge,,Conwy,53.281128,-3.828009,Elegant suspension bridge,https://www.nationaltrust.org.uk/visit/wales/conwy-suspension-bridge,Historic houses/mansions,3
2,Aberconwy House,,Conwy,53.282101,-3.82732,14th-century merchant's house,https://www.nationaltrust.org.uk/visit/wales/aberconwy-house,Historic houses/mansions,3
6094,Whiteford and North Gower,,Swansea,51.63,-4.2503,The quiet north Gower coast with its extensive saltmarsh and dunes,https://www.nationaltrust.org.uk/visit/wales/whiteford-and-north-gower,Coastline,5
5131,Rhosili and South Gower Coast,Rhosili,Swansea,51.568525,-4.286882,Beautiful and breathtaking views on the Gower peninsula | Golygfeydd syfrdanol ar benrhyn Gŵyr,https://www.nationaltrust.org.uk/visit/wales/rhosili-and-south-gower-coast,Historic houses/mansions,3
6235,Ogwen Cottage,Bethesda,Gwynedd,53.123328,-4.018443,Outdoor centre nestled between Carneddau and Glyderau | Chanolfan awyr agored yn swatio rhwng y Carneddau a'r Glyderau,https://www.nationaltrust.org.uk/visit/wales/ogwen-cottage,Historic houses/mansions,3
6015,Craflwyn and Beddgelert,near Beddgelert,Gwynedd,53.019931,-4.088592,Unwind amongst the wooded foothills of Yr Wyddfa (Snowdon) | Ymlaciwch ymysg odre coediog Yr Wyddfa,https://www.nationaltrust.org.uk/visit/wales/craflwyn-and-beddgelert,Forests/Woodlands,5
6011,Carneddau and Glyderau,Bethesda,Gwynedd,53.123603,-4.020383,Experience the wildest landscape of Eryri (Snowdonia) | Profwch dirlun anial Eryri,https://www.nationaltrust.org.uk/visit/wales/carneddau-and-glyderau,Historic houses/mansions,3
5160,Heysham Coast,,Lancashire,54.046973,-2.902574,Beautiful sandstone headland renowned for its eighth-century chapel and rock hewn graves; a wonderful urban green space,https://www.nationaltrust.org.uk/visit/liverpool-lancashire/heysham-coast,Churches,4
90027,Great Orme,Near Llandudno,Conwy,53.332401,-3.855484,"Surrounded by a 3,000-metre-long drystone wall, Y Parc farm on the Great Orme is rich in wildlife, archaeology and geology  Wedi'i amgylchynu â wal gerrig sych 3,000 medr o hyd, mae fferm Y Parc ar Ben y Gogarth yn frith o fywyd gwyllt, archaeoleg a daeareg",https://www.nationaltrust.org.uk/visit/wales/great-orme,Farmland,3
6219,Fingle Bridge,Exeter,Devon,50.695276,-3.780949,A calm spot over the River Teign with unspoilt woods,https://www.nationaltrust.org.uk/visit/devon/fingle-bridge,Forests/Woodlands,5
5116,Parke,near Bovey Tracey,Devon,50.594692,-3.689277,A peaceful retreat set within the beautiful Devon countryside,https://www.nationaltrust.org.uk/visit/devon/parke,Historic houses/mansions,3
48,Bradley,Newton Abbot,Devon,50.5256,-3.62486,Unspoilt medieval manor house set in woodland and meadows,https://www.nationaltrust.org.uk/visit/devon/bradley,Historic houses/mansions,3
900036,Cwmtydu to New Quay,,,52.191394,-4.406872,"From the sheltered cove of Cwmtydu to the fishing village of New Quay, this stretch of coast is a haven for wildlife.",https://www.nationaltrust.org.uk/visit/wales/cwmtydu-to-new-quay,Coastline,5
68,Castle Drogo,near Exeter,Devon,50.695903,-3.8110956,Where dramatic architecture meets innovative family home. A 20th century castle overlooking the Teign Gorge.,https://www.nationaltrust.org.uk/visit/devon/castle-drogo,Castles,4
5109,Woolacombe,Woolacombe,Devon,51.178733,-4.167389,"Spectacular coastline of cliff, coves, beaches, dunes and headlands",https://www.nationaltrust.org.uk/visit/devon/woolacombe,Coastline,5
93,Compton Castle,Paignton,Devon,50.472198,-3.59649,Dramatic fortified manor house and small formal garden,https://www.nationaltrust.org.uk/visit/devon/compton-castle,Historic houses/mansions,3
6217,Mortehoe,Mortehoe,Devon,51.187373,-4.198934,"Gateway to a wild, remote coast with a rich history of wrecking and smuggling. Amazing walking, wildlife and sunbathing seals.",https://www.nationaltrust.org.uk/visit/devon/mortehoe,Coastline,5
130,Finch Foundry,Okehampton,Devon,50.730202,-3.92589,The last working water-powered forge in England,https://www.nationaltrust.org.uk/visit/devon/finch-foundry,Castles,4
6150,Penbryn,near Cardigan,Ceredigion,52.139237,-4.491561,One of Ceredigion’s best-kept secrets  | Un o gyfrinachau gorau Ceredigion,https://www.nationaltrust.org.uk/visit/wales/penbryn,Castles,4
92,Coleton Fishacre,Kingswear,Devon,50.345299,-3.53439,A 1920s country retreat complete with tropical garden by the sea,https://www.nationaltrust.org.uk/visit/devon/coleton-fishacre,Historic houses/mansions,3
152,Greenway,near Brixham,Devon,50.382401,-3.5872,Greenway house and garden: 'the loveliest place in the world',https://www.nationaltrust.org.uk/visit/devon/greenway,Historic houses/mansions,3
259,Penrhyn Castle and Garden,Bangor,Gwynedd,53.217338,-4.1013778,Castell ffantasi gyda sylfeini diwydiannol a threfedigaethol | Fantasy castle with industrial and colonial foundations ,https://www.nationaltrust.org.uk/visit/wales/penrhyn-castle-and-garden,Castles,4
5203,Brownstone and Coleton Camp,,Devon,50.338755,-3.547343,Rugged and captivating stretch of coast with secluded beaches,https://www.nationaltrust.org.uk/visit/devon/brownstone-and-coleton-camp,Coastline,5
4528,Baggy Point,Croyde,Devon,51.136017,-4.245381,The impressive headland at Croyde with crashing waves and dramatic cliffs,https://www.nationaltrust.org.uk/visit/devon/baggy-point,Coastline,5
5159,Arnside and Silverdale,near Arnside,Cumbria,54.189403,-2.844373,A place to explore miles of coastal countryside from clifftops to woodland and wildflower meadows.,https://www.nationaltrust.org.uk/visit/lake-district/arnside-and-silverdale,Forests/Woodlands,5
6080,Little Dartmouth,Dartmouth,Devon,50.333683,-3.57502,"A gentle coastal landscape west of Dartmouth with wonderful views, wild flowers and the ruins of a Civil War encampment",https://www.nationaltrust.org.uk/visit/devon/little-dartmouth,Coastline,5
900030,Glan Faenol,Bangor,Gwynedd,53.204951,-4.196569," Discover the seasonal splendour on the many paths that take you through various woodlands, parkland and up close to the Menai Strait. | Darganfyddwch yr ysblander tymhorol ar y llu o lwybrau sy’n mynd â chi drwy’r gwahanol goetiroedd, parcdir ac yn agos at Afon Menai.  ",https://www.nationaltrust.org.uk/visit/wales/glan-faenol,Forests/Woodlands,5
900031,Coed Môr,,Sir Fôn,53.222475,-4.183756,Discover the peaceful woodland on the northern shores of the Menai Strait. | Darganfyddwch goetir heddychlon Coed Môr ar lan y Fenai. ,https://www.nationaltrust.org.uk/visit/wales/coed-mor,Forests/Woodlands,5
300,Sizergh,near Kendal,Cumbria,54.284168,-2.7716124,Beautiful medieval house with rich gardens and estate,https://www.nationaltrust.org.uk/visit/lake-district/sizergh,Historic houses/mansions,3
263,Plas Newydd House and Garden,Llanfairpwll,Anglesey,53.202599,-4.21541,"Plasty a gerddi hudolus, gyda golygfeydd godidog o Eryri. | Enchanting mansion and gardens, with spectacular views of Snowdonia. ",https://www.nationaltrust.org.uk/visit/wales/plas-newydd-house-and-garden,Historic houses/mansions,3
900028,Dinas Dinlle,near Caernarfon,Gwynedd,53.084117,-4.335902,"A prehistoric coastal hillfort, with dramatic coastal views, dating back to the Iron Age | Bryngaer arfordirol cynhanesyddol yn dyddio’n ôl i Oes yr Haearn",https://www.nationaltrust.org.uk/visit/wales/dinas-dinlle,Moors/Hills,4
78,Cilgerran Castle,near Cardigan,Pembrokeshire,52.0574,-4.63413,Uncover nearly 800 years of history at the magnificent Cilgerran Castle. This striking 13th-century fortress is perched overlooking the spectacular Teifi Gorge. Cilgerran Castle is in the guardianship of Cadw - Welsh Assembly Government’s historic environment service.  |   Dewch i ddarganfod bron i 800 mlynedd o hanes yng nghastell godidog Cilgerran. Mae’r gaer drawiadol hon o’r 13eg ganrif yn tremio dros geunant trawiadol Teifi. Mae Castell Cilgerran yng ngofal Cadw - gwasanaeth amgylchedd hanesyddol Llywodraeth Cynulliad Cymru.,https://www.nationaltrust.org.uk/visit/wales/cilgerran-castle,Castles,4
6146,Mwnt,near Cardigan,,52.1354,-4.64063,Beautiful secluded bay with a sandy beach | Bae diarffordd hardd gyda thraeth tywodlyd,https://www.nationaltrust.org.uk/visit/wales/mwnt,Coastline,5
6148,Llanbedrog beach,,Gwynedd,52.857872,-4.484416,A sheltered sandy beach with colourful beach huts overlooking Cardigan Bay.,https://www.nationaltrust.org.uk/visit/wales/llanbedrog-beach,Coastline,5
900033,Morfa and Nant Bach,,Gwynedd,52.99772,-4.421594,A rocky coastline and pebble beach dominated by what was once the world’s biggest granite quarry. | Arfordir creigiog a thraeth cerrig mân yng nghysgod gweddillion hen chwarel wenithfaen a fu unwaith yr un fwyaf yn y byd.   ,https://www.nationaltrust.org.uk/visit/wales/morfa-and-nant-bach,Coastline,5
128,Fell Foot,Windermere,Cumbria,54.27402,-2.952607,Lakeshore park with stunning mountain views,https://www.nationaltrust.org.uk/visit/lake-district/fell-foot,Coastline,5
103,Dalton Castle,Dalton-in-Furness,Cumbria,54.153801,-3.18896,14th-century tower built to assert the authority of the Abbot of Furness Abbey,https://www.nationaltrust.org.uk/visit/lake-district/dalton-castle,Historic houses/mansions,3
900035,Pistyll,Pwllheli,Gwynedd,52.951053,-4.487515,Explore an historic landscape rich in archaeology and wildlife on Llŷn’s northern coast. | Tirwedd hanesyddol sy’n gyforiog o archeoleg a bywyd gwyllt ar arfordir gogleddol Llŷn.,https://www.nationaltrust.org.uk/visit/wales/pistyll,Coastline,5
87,Colby Woodland Garden,near Amroth,Pembrokeshire,51.742001,-4.67168,"Colby’s hidden wooded valley is full of surprises. With an industrial past and a secret garden, it’s the perfect place for heritage hunting and natural play.      |    Mae dyffryn coediog cudd Colby yn llawn rhyfeddodau annisgwyl. Gyda’i orffennol diwydiannol a’i ardd gudd, mae’n lle perffaith i ddysgu am dreftadaeth a chwarae ym myd natur.   ",https://www.nationaltrust.org.uk/visit/wales/colby-woodland-garden,Forests/Woodlands,5
5082,Dunsland,"Holemoor, Nr Holsworthy",Devon,50.825348,-4.258894,A grand Parkland abundant in wildlife and with over 900 years of history,https://www.nationaltrust.org.uk/visit/devon/dunsland,Parks and open spaces,3
217,Lydford Gorge,near Tavistock,Devon,50.641089,-4.1102412,"The deepest river gorge in the South West, with 30m high waterfall",https://www.nationaltrust.org.uk/visit/devon/lydford-gorge,Historic houses/mansions,3
5162,Sandscale Haws National Nature Reserve,near Barrow-in-Furness,Cumbria,54.170756,-3.225736,Outstanding dune habitat supporting a wealth of wildlife and with magnificent views across the Duddon Estuary onto the Lakeland Fells.,https://www.nationaltrust.org.uk/visit/lake-district/sandscale-haws-national-nature-reserve,Historic houses/mansions,3
339,Tudor Merchant's House,Tenby,Pembrokeshire,51.671299,-4.69714,Time travel to Tudor Tenby and discover what life was like at our 15th century merchant's house.   |   Ewch yn ôl mewn amser i dŷ’r masnachwr o’r 15fed ganrif i weld sut roedd pobl yn byw yn Ninbych-y-pysgod yn Oes y Tuduriaidd.,https://www.nationaltrust.org.uk/visit/wales/tudor-merchants-house,Historic houses/mansions,3
6171,Durham Coast,Seaham,County Durham,54.823619,-1.322313,County Durham's coastline has evolved from its industrial past to become a haven for wildlife,https://www.nationaltrust.org.uk/visit/north-east/durham-coast,Coastline,5
264,Plas yn Rhiw,Pwllheli,Gwynedd,52.823399,-4.616,Delightful manor house with ornamental garden and wonderful views. | Maenordy hyfryd gyda gardd addurniadol a golygfeydd bendigedig.,https://www.nationaltrust.org.uk/visit/wales/plas-yn-rhiw,Historic houses/mansions,3
5060,Bideford Bay and Hartland,Hartland nr Bideford,Devon,51.013201,-4.443378,Miles of unspoilt coastline that inspired Rudyard Kipling,https://www.nationaltrust.org.uk/visit/devon/bideford-bay-and-hartland,Coastline,5
900023,Crook Hall Gardens,,Durham,54.782583,-1.575158,"Characterful gardens on the edge of Durham city, set against the backdrop of a medieval hall.",https://www.nationaltrust.org.uk/visit/north-east/crook-hall-gardens,Historic houses/mansions,3
5201,Porthdinllaen,,Gwynedd,52.942939,-4.567633,An old fishing village perched on the end of a thin ribbon of land stretching into the Irish Sea,https://www.nationaltrust.org.uk/visit/wales/porthdinllaen,Historic houses/mansions,3
169,Claife Viewing Station and Windermere West Shore,Hawkshead,Cumbria,54.351458,-2.942319,Colourful Viewing Station with endless lake views and waterside paths,https://www.nationaltrust.org.uk/visit/lake-district/claife-viewing-station-and-windermere-west-shore,Historic houses/mansions,3
174,Hill Top,,Cumbria,54.351101,-2.97054,Beatrix Potter's farmhouse retreat: the inspiration for her little books. ,https://www.nationaltrust.org.uk/visit/lake-district/hill-top,Farmland,3
6083,Mill Bay,East Portlemouth,Devon,50.229439,-3.7666917,"Unspoilt, wild coastline with turquoise waters and golden beaches",https://www.nationaltrust.org.uk/visit/devon/mill-bay,Coastline,5
6218,Cadover Bridge,,Devon,50.463626,-4.036676,Tranquil moorland by River Plym. Starting point for walks through ancient woodland or across open moors and tors.,https://www.nationaltrust.org.uk/visit/devon/cadover-bridge,Forests/Woodlands,5
6209,Windermere and Footprint,Windermere,Cumbria,54.389002,-2.9117954,A truly inspirational space,https://www.nationaltrust.org.uk/visit/lake-district/windermere-and-footprint,Historic houses/mansions,3
252,Overbeck's Garden at Sharpitor,Salcombe,Devon,50.2202,-3.78489,A hidden paradise of subtropical gardens,https://www.nationaltrust.org.uk/visit/devon/overbecks-garden,Castles,4
333,Townend,Windermere,Cumbria,54.412498,-2.91477,Atmospheric farmhouse full of quirky objects and fascinating stories,https://www.nationaltrust.org.uk/visit/lake-district/townend,Farmland,3
6236,Shaugh Bridge,,Devon,50.453951,-4.06731,Ancient oakwoods and mossy boulders cloak the Plym Valley; riverside walks pass the atmospheric Dewerstone Rocks and industrial ruins.,https://www.nationaltrust.org.uk/visit/devon/shaugh-bridge,Forests/Woodlands,5
794,South Milton Sands,near Kingsbridge,Devon,50.259597,-3.857038,"A long sweep of golden sand and rock pools, with crystal-clear waters and iconic rock archway",https://www.nationaltrust.org.uk/visit/devon/south-milton-sands,Castles,4
6144,Porth y Swnt,Pwllheli,,52.804818,-4.7116944,"Come in and explore, learn, reflect and enjoy the natural environment. | Dewch i archwilio, dysgu, myfyrio a mwynhau'r amgylchedd naturiol.",https://www.nationaltrust.org.uk/visit/wales/porth-y-swnt,Historic houses/mansions,3
6049,Wray,Ambleside,Cumbria,54.400611,-2.964237,Parkland and castle on the west shore of Windermere.,https://www.nationaltrust.org.uk/visit/lake-district/wray,Castles,4
2778,Bolberry Down,near Salcombe,Devon,50.223454,-3.827255,An easily accessible and wild stretch of coastline,https://www.nationaltrust.org.uk/visit/devon/bolberry-down,Coastline,5
6231,East Soar,near Malborough,Devon,50.2208852,-3.8274018,"A coastline of dramatic cliffs, open farmland and hidden sandy coves",https://www.nationaltrust.org.uk/visit/devon/east-soar,Coastline,5
6169,Porth Meudwy,Pwllheli,Gwynedd,52.7958355,-4.7247329,Man cychwynnol y Pererinion i Ynys Enlli l It was from here that the Pilgrims set out to Ynys Enlli (Bardsey Island),https://www.nationaltrust.org.uk/visit/wales/porth-meudwy,Castles,4
146,Historic Steam Yacht Gondola,Coniston,Cumbria,54.363899,-3.06483,The unrivalled sailing experience in the Lake District,https://www.nationaltrust.org.uk/visit/lake-district/steam-yacht-gondola,Historic houses/mansions,3
5220,Keld Chapel,Shap,Cumbria,54.523859,-2.691178,Remote medieval chapel,https://www.nationaltrust.org.uk/visit/lake-district/keld-chapel,Churches,4
5231,Stagshaw Garden and Ambleside,near Windermere,Cumbria,54.417745,-2.956934,Family fun and adventure in the heart of the English Lake District,https://www.nationaltrust.org.uk/visit/lake-district/stagshaw-garden-and-ambleside,Castles,4
5202,Porthor,,Gwynedd,52.832284,-4.7235739,Famous for its ‘whistling sands’ and glistening waters. ,https://www.nationaltrust.org.uk/visit/wales/porthor,Historic houses/mansions,3
57,Buckland Abbey,Yelverton,Devon,50.48139,-4.13374,"Discovery, tranquillity and history – an ancient gem in the Tavy Valley landscape",https://www.nationaltrust.org.uk/visit/devon/buckland-abbey,Historic houses/mansions,3
4554,Tarn Hows and Coniston,near Coniston,Cumbria,54.387268,-3.038192,Majestic views and peaceful walks in beautiful countryside,https://www.nationaltrust.org.uk/visit/lake-district/tarn-hows-and-coniston,Historic houses/mansions,3
5423,Plymbridge Woods,Plympton,Devon,50.4089,-4.0786,A wooded valley opening up to the moors of Dartmoor with a rich and varied industrious past,https://www.nationaltrust.org.uk/visit/devon/plymbridge-woods,Forests/Woodlands,5
900032,Mynydd Mawr and Braich y Pwll,Aberdaron,Gwynedd,52.798201,-4.760568,"Walk the coastal path at Mynydd Mawr and Braich y Pwll near Aberdaron, with views overlooking Bardsey Island and the Llŷn Peninsula. | Cerddwch ar hyd llwybr yr arfordir ym Mynydd Mawr a Braich y Pwll ger Aberdaron, gyda golygfeydd yn edrych dros Ynys Enlli a Phen Llŷn.",https://www.nationaltrust.org.uk/visit/wales/mynydd-mawr-and-braich-y-pwll,Coastline,5
6130,Penshaw Monument,Penshaw,Tyne & Wear,54.883243,-1.48092,Stunning views from this 70-foot high monument,https://www.nationaltrust.org.uk/visit/north-east/penshaw-monument,Historic houses/mansions,3
214,Lundy,,Devon,51.1735,-4.67047,"Unspoilt island, home to a fascinating array of wildlife amidst dramatic scenery",https://www.nationaltrust.org.uk/visit/devon/lundy,Castles,4
6018,Cleddau Woodlands,West Williamston: SA68 0TL,,51.719232,-4.878005,"Follow the Cleddau waterway through tranquil, ancient woodland, expansive salt marsh and heritage-rich tidal creeks. Its journey from river to estuary is as peaceful and picturesque as they come.     |     Dilynwch ddyfrffordd Cleddau drwy goetir hynafol tawel, morfa heli eang a chilfachau llanwol llawn treftadaeth. Mae ei thaith o’r afon i’r aber yn llonydd hyfryd ac yn hynod bictwrésg.",https://www.nationaltrust.org.uk/visit/wales/cleddau-woodlands,Forests/Woodlands,5
289,Saltram,Plymouth,Devon,50.3815,-4.08548,"A house full of treasures, stories & intrigue. A garden with year round splendour, plus a park that cyclists, walkers, & our four legged friends love.",https://www.nationaltrust.org.uk/visit/devon/saltram,Parks and open spaces,3
6229,Morwenstow,,Cornwall,50.908706,-4.553768,A fascinating area of coast steeped in a history dominated by Parson Hawker,https://www.nationaltrust.org.uk/visit/cornwall/morwenstow,Coastline,5
